num_rules,average_rule_len,average_rule_usage,std_rule_len,std_rule_usage,prop_term_char,prop_bigrams,prop_repeat_rule_bigrams,prop_repeat_bigrams,spam
39,6.89744,3.41026,28.5781,1.39996,0.548589,0.846154,0,0,1
52,6.17308,3.78846,28.6844,1.91489,0.442211,0.846154,0,0.0192308,1
157,5.89809,4.13376,47.9674,2.27586,0.353997,0.949045,0,0.0127389,1
112,6.11607,3.9375,42.9864,1.77925,0.416374,0.964286,0,0.0267857,1
45,7.42222,3.55556,35.5156,1.7004,0.565891,0.911111,0,0,1
29,7.44828,3.44828,27.5125,1.62069,0.58,0.793103,0,0,1
39,6.89744,3.41026,28.5781,1.39996,0.548589,0.846154,0,0,1
71,6.12676,3.69014,30.8134,1.81614,0.417808,0.873239,0,0,1
80,5.95,3.6625,34.4365,1.48277,0.439799,0.9625,0,0.0625,1
7,11.5714,2.71429,23.0395,1.22057,0.841463,0.714286,0,0,1
53,6.73585,3.54717,32.7697,1.68306,0.524823,0.849057,0,0.0377358,1
34,6.47059,3.35294,24.6436,1.30344,0.546875,0.852941,0,0,1
330,6.02121,4.97273,72.4973,3.25612,0.226314,0.972727,0,0.0212121,1
107,5.7757,3.90654,37.1384,1.83442,0.362884,0.915888,0,0,1
406,5.12069,4.52463,59.4771,3.29997,0.172708,0.891626,0,0.00985222,1
82,5.37805,3.37805,24.172,1.33106,0.358079,0.841463,0,0.0121951,1
223,5.84305,4.4574,56.2542,2.70056,0.284949,0.941704,0,0.0179372,1
150,6.14667,4.14667,50.3709,2.10519,0.382653,0.973333,0.00666667,0.0466667,1
127,5.9685,4.08661,42.5215,2.01773,0.354995,0.937008,0,0.00787402,1
17,7.82353,3.23529,22.306,1.32972,0.637584,0.823529,0,0,1
155,5.37419,4.15484,39.6205,2.11185,0.261995,0.870968,0.00645161,0.0129032,1
65,6.2,3.72308,28.9281,1.78892,0.385009,0.861538,0,0,1
6,9.16667,2.83333,14.6903,1.34371,0.745763,0.333333,0,0,1
49,6.61224,3.61224,30.8047,1.5026,0.503856,0.877551,0,0,1
310,5.95484,4.80645,68.5532,2.98079,0.24026,0.954839,0.00322581,0.0258065,1
201,6.30846,3.95025,60.7188,2.54951,0.416924,0.9801,0,0.0199005,1
147,4.82313,3.63946,28.2001,1.81245,0.24009,0.85034,0,0.0204082,1
45,6.11111,3.48889,25.6222,1.7272,0.492447,0.844444,0,0.0222222,1
80,6.4125,3.7875,38.8821,2.0597,0.470779,0.95,0,0.025,1
33,7.33333,3.42424,29.1159,1.31496,0.591241,0.878788,0,0,1
54,5.87037,3.44444,26.1407,1.52348,0.475578,0.851852,0,0,1
89,5.78652,3.73034,35.0949,1.79427,0.425665,0.94382,0,0.0337079,1
208,5.71635,4.34135,52.5665,2.6337,0.301036,0.951923,0,0.0192308,1
243,5.19342,4.19753,46.596,2.61801,0.241294,0.860082,0,0.00823045,1
175,5.00571,3.78286,35.7206,1.98961,0.2726,0.84,0,0.00571429,1
214,6.09813,4.54673,59.5363,2.79605,0.299342,0.976636,0,0.0186916,1
367,6.297,5.30518,81.7885,3.72371,0.2,0.978202,0.00544959,0.0245232,1
47,6.12766,3.38298,25.9587,1.44477,0.484848,0.851064,0,0.0425532,1
120,5.84167,4.075,40.812,2.18389,0.349106,0.941667,0.00833333,0.0166667,1
108,5.37037,3.74074,32.5581,2.08775,0.360406,0.916667,0,0,1
346,5.3526,4.51734,57.0609,3.62968,0.199497,0.881503,0.00289017,0.0202312,1
70,5.74286,3.5,28.9313,1.44173,0.419593,0.814286,0,0,1
77,6.27273,3.72727,37.1342,1.57197,0.473137,0.974026,0,0,1
126,5.84921,4.07937,40.9847,2.12544,0.340156,0.896825,0,0.00793651,1
49,6.38776,3.65306,29.5378,2.33038,0.485411,0.918367,0,0.0204082,1
97,5.57732,3.90722,30.9858,2.13745,0.302924,0.804124,0,0,1
62,6.56452,3.64516,35.2666,1.90158,0.509434,0.935484,0,0.0483871,1
90,6.66667,3.85556,42.969,1.9639,0.468579,0.922222,0,0,1
151,5.64238,3.95364,42.9011,1.75612,0.338616,0.933775,0,0.00662252,1
291,6.14433,4.82818,69.8713,3.2153,0.25943,0.969072,0,0.0171821,1
41,6.17073,3.46341,23.0227,1.37215,0.393782,0.878049,0.121951,0.121951,1
49,6.38776,3.65306,29.5378,2.33038,0.485411,0.918367,0,0.0204082,1
42,6.69048,3.45238,29.4113,1.41762,0.557994,0.904762,0,0,1
1,11,1,0,1,1,0,0,0,1
25,6.96,3.28,20.9427,1.41478,0.536697,0.84,0,0.08,1
647,5.08964,4.80989,71.6891,4.00012,0.116603,0.853168,0.00309119,0.00927357,1
110,6.03636,3.99091,40.0395,2.12558,0.358672,0.881818,0,0,1
104,6.375,3.96154,43.9106,1.89088,0.436118,0.971154,0,0.0192308,1
411,4.9708,4.58881,56.2565,3.3413,0.137066,0.878345,0.0145985,0.0218978,1
165,5.6303,4.13333,45.7108,2.15191,0.333333,0.951515,0,0.0242424,1
104,5.88462,3.99038,38.4418,1.92901,0.364407,0.932692,0,0,1
141,5.55319,3.63121,36.9965,1.77417,0.298119,0.865248,0.0070922,0.0212766,1
54,6.07407,3.40741,27.7521,1.48472,0.488889,0.851852,0,0,1
48,5.72917,3.41667,22.8589,1.42644,0.384058,0.875,0.0833333,0.0833333,1
38,6.28947,3.39474,25.764,1.47861,0.542125,0.921053,0,0.0526316,1
103,5.41748,3.6699,30.9712,1.67731,0.348093,0.864078,0,0.00970874,1
412,6.00728,5.07039,80.8457,3.44829,0.204825,0.980583,0.00485437,0.0242718,1
137,5.46715,3.82482,37.5327,2.03042,0.342803,0.89781,0.00729927,0.00729927,1
106,5.38679,3.66981,28.1266,1.57649,0.243243,0.783019,0,0.0283019,1
309,6.35275,4.1521,76.1058,2.1292,0.394968,0.987055,0,0.02589,1
17,8.94118,3.29412,26.523,1.38329,0.684848,0.764706,0,0,1
141,5.55319,4.04965,40.1044,2.22757,0.309107,0.921986,0.0070922,0.0212766,1
4,12.75,2.75,18.0468,1.47902,0.830189,0.5,0,0,1
302,6.39073,4.16556,75.946,2.12967,0.399508,0.990066,0,0.0397351,1
333,5.29429,4.44745,53.0736,3.51032,0.199029,0.843844,0.00600601,0.018018,1
49,6.65306,3.4898,31.8052,1.49315,0.544,0.918367,0,0.0408163,1
135,5.12593,3.73333,33.69,1.84872,0.33893,0.866667,0,0.00740741,1
140,5.33571,3.7,36.1984,1.83108,0.341351,0.85,0.00714286,0.0142857,1
263,5.90875,4.5057,61.6645,2.59038,0.275983,0.935361,0.00380228,0.0152091,1
206,5.08738,4.19417,41.2785,2.35474,0.224267,0.898058,0,0.00970874,1
76,6.32895,3.68421,37.0286,1.87231,0.485114,0.934211,0,0.0131579,1
311,6.58521,4.3119,80.6174,2.49742,0.398279,0.990354,0,0.022508,1
82,5.56098,3.7439,27.8472,1.75868,0.332853,0.768293,0,0.0121951,1
264,5.37879,4.27273,50.6748,2.98377,0.242583,0.901515,0.00378788,0.0151515,1
297,4.78788,3.99327,43.8442,2.27487,0.198732,0.858586,0.00673401,0.013468,1
42,7.16667,3.42857,32.7712,1.56057,0.604863,0.928571,0,0,1
44,6.15909,3.43182,24.5542,1.4832,0.480938,0.75,0,0,1
353,5.96034,4.95184,73.6101,3.51733,0.219098,0.968839,0.00566572,0.0254958,1
71,6.16901,3.64789,34.1649,1.58868,0.462963,0.915493,0,0.0140845,1
143,5.2028,3.75524,35.41,1.92414,0.32833,0.895105,0,0,1
309,5.19417,4.35922,50.5519,3.05618,0.197975,0.873786,0,0.00970874,1
307,6.27687,4.15309,74.3576,2.36754,0.387945,0.973941,0,0.0162866,1
50,6.52,3.38,30.9278,1.34,0.564033,0.9,0,0.02,1
20,7.65,3.35,24.6278,1.49248,0.646341,0.95,0.05,0.05,1
268,6.22761,4.03731,68.9574,2.37809,0.420147,0.988806,0,0.0410448,1
59,5.9661,3.57627,29.8118,1.55905,0.45977,0.932203,0,0,1
152,5.95395,4.24342,47.4507,2.20942,0.338259,0.947368,0,0,1
4,14,2.5,20.2114,1.32288,0.877193,0.5,0,0,1
482,5.24896,4.64315,65.111,3.92318,0.162264,0.887967,0.00414938,0.0124481,1
112,5.82143,3.99107,39.7874,2.05068,0.354586,0.955357,0,0,1
83,5.59036,3.63855,30.1994,1.67244,0.413153,0.807229,0,0.0240964,1
149,6.06711,4.2349,48.7402,2.19789,0.35196,0.959732,0,0.0134228,1
135,5.9037,4.08148,43.8941,2.33667,0.359095,0.888889,0,0,1
120,5.475,3.86667,36.8099,1.90146,0.357714,0.925,0,0.025,1
25,6.08,3.24,17.8032,1.25793,0.497409,0.84,0,0,1
404,5.07921,4.52228,57.1891,3.19142,0.155347,0.871287,0.00742574,0.0148515,1
73,5.68493,3.54795,29.6259,1.55749,0.448141,0.876712,0,0.0136986,1
67,6.40299,3.79104,29.9562,1.76227,0.396072,0.865672,0,0.0149254,1
26,7.57692,3.38462,26.1051,1.49556,0.58952,0.807692,0,0.0384615,1
119,6.01681,4.0084,43.0823,1.98734,0.396018,0.957983,0,0.0168067,1
172,5.81977,4.1686,48.807,2.29776,0.335541,0.947674,0,0.0348837,1
28,7.14286,3.17857,22.1677,1.33774,0.556,0.642857,0,0,1
75,5.82667,3.81333,28.4086,1.77534,0.350388,0.946667,0.0133333,0.0133333,1
88,5.69318,3.70455,33.6983,1.74616,0.416799,0.909091,0.0113636,0.0340909,1
69,5.95652,3.55072,32.0215,1.82603,0.487552,0.927536,0,0,1
388,4.86856,4.19845,46.6662,2.52192,0.160674,0.835052,0.00515464,0.0154639,1
323,5.09598,4.31269,51.2193,3.37374,0.205421,0.904025,0.0123839,0.0216718,1
327,5.9633,4.88685,70.7289,3.24241,0.232534,0.954128,0,0.00611621,1
102,5.53922,3.70588,33.5847,1.80733,0.385848,0.882353,0,0.0294118,1
331,5.12387,4.50755,54.1631,2.92594,0.173027,0.909366,0,0.0060423,1
167,5.71856,4.08982,47.214,2.16484,0.350359,0.976048,0,0.0179641,1
74,5.74324,3.71622,31.1661,1.74387,0.424242,0.932432,0,0.0135135,1
47,6.61702,3.65957,31.1671,1.45539,0.490765,0.957447,0,0,1
18,7.77778,3.38889,22.856,1.49588,0.625806,0.722222,0,0,1
17,8.64706,3.52941,26.3393,1.55744,0.65,0.882353,0,0,1
237,5.13502,4.2827,45.8854,2.70416,0.21983,0.894515,0,0.0126582,1
34,6.44118,3.41176,24.8196,1.4974,0.541502,0.882353,0,0,1
1,11,1,0,1,1,0,0,0,1
87,5.5977,3.73563,29.0285,1.72846,0.365639,0.91954,0,0.0229885,1
164,5.79268,4.0122,45.4576,2.24148,0.349425,0.920732,0.00609756,0.00609756,1
29,7,3.24138,22.178,1.36849,0.545455,0.689655,0,0,1
22,6.90909,3.27273,21.6268,1.35451,0.566667,0.772727,0,0,1
1,11,1,0,1,1,0,0,0,1
367,5.21526,4.59128,58.378,3.16989,0.173055,0.896458,0,0.00817439,1
665,6.24812,5.65414,108.186,4.80154,0.148501,0.962406,0,0.0150376,1
394,6.01269,5.0533,78.9435,3.56017,0.208874,0.972081,0,0.0152284,1
18,8.55556,3.44444,26.7877,1.60631,0.654762,0.888889,0,0.0555556,1
66,6.51515,3.75758,36.2785,1.84276,0.496994,0.969697,0,0.030303,1
294,4.82653,4,44.4743,2.16182,0.200149,0.863946,0.00680272,0.0136054,1
57,6.50877,3.49123,33.0752,1.65034,0.440385,0.929825,0.0701754,0.0877193,1
104,5.76923,3.88462,36.5827,1.93305,0.382166,0.894231,0,0,1
335,6.07164,5.05672,73.6463,3.32019,0.214422,0.964179,0,0.0268657,1
85,5.51765,3.76471,29.4453,1.76999,0.366771,0.882353,0,0.0117647,1
19,7.89474,3.10526,24.5398,1.18742,0.6875,0.842105,0,0,1
1,11,1,0,1,1,0,0,0,1
117,6.53846,3.93162,43.169,2.47803,0.387156,0.91453,0.034188,0.034188,1
294,4.82653,4,44.4743,2.16182,0.200149,0.863946,0.00680272,0.0136054,1
37,6.45946,3.54054,25.27,1.72571,0.488215,0.864865,0,0.027027,1
254,4.83465,4.04724,41.5098,2.21789,0.215575,0.862205,0,0.011811,1
21,7.09524,3.19048,21.8978,1.31363,0.628049,0.809524,0.047619,0.047619,1
20,7.45,3.35,23.2991,1.38834,0.618182,0.85,0.05,0.05,1
305,5.39016,4.40328,53.6227,3.27854,0.209761,0.872131,0.00983607,0.0229508,1
22,7.22727,3.31818,23.7371,1.45809,0.624277,0.909091,0.0454545,0.0454545,1
67,6.19403,3.65672,33.9496,1.48678,0.491701,0.970149,0,0,1
60,6.05,3.41667,29.9424,1.33281,0.510539,0.883333,0,0.0166667,1
124,5.52419,3.77419,36.7587,1.79533,0.363927,0.903226,0,0,1
156,5.00641,3.80128,32.5587,2.01412,0.278092,0.839744,0,0.0128205,1
99,5.61616,3.53535,34.0866,1.58154,0.438218,0.89899,0,0,1
52,6.42308,3.73077,29.2228,1.7663,0.440367,0.846154,0,0,1
58,5.77586,3.46552,26.2692,1.46471,0.439359,0.827586,0,0,1
392,5.04847,4.54082,56.5926,3.11487,0.162184,0.897959,0,0.00510204,1
105,5.84762,3.88571,36.8926,1.75561,0.365023,0.866667,0,0.00952381,1
29,8.06897,3.51724,30.9849,1.60001,0.596296,0.827586,0,0.0344828,1
165,5.66667,4.15758,43.6111,2.54999,0.300872,0.866667,0.00606061,0.0181818,1
46,6.26087,3.58696,28.1367,1.51192,0.484241,0.913043,0,0,1
296,4.8277,4.02365,44.0914,2.29338,0.198439,0.85473,0.0101351,0.0168919,1
36,6.30556,3.33333,23.4542,1.29099,0.521898,0.75,0,0.0277778,1
355,5.20282,4.40282,54.6382,3.62013,0.187886,0.864789,0.0056338,0.0169014,1
151,6.68874,3.72185,56.7725,1.98224,0.509787,0.94702,0,0.0198675,1
18,9.05556,3.61111,29.0908,1.67129,0.655367,0.944444,0,0.111111,1
44,5.63636,3.29545,20.3906,1.27171,0.441441,0.795455,0,0.0227273,1
168,5.29762,3.97619,40.8374,2.26766,0.311005,0.886905,0,0,1
251,6.48207,3.99203,69.1057,2.26965,0.432806,0.960159,0,0.0278884,1
187,5.81818,4.18717,51.1944,2.29094,0.339076,0.946524,0,0.00534759,1
127,5.64567,3.96063,40.033,1.98776,0.349028,0.929134,0.015748,0.023622,1
163,5.47239,4.06748,39.7408,2.38767,0.287179,0.877301,0,0.0184049,1
105,5.68571,3.82857,36.7066,1.90216,0.382653,0.933333,0,0.0285714,1
18,8.33333,3.22222,24.6689,1.47406,0.662651,0.722222,0.0555556,0.0555556,1
25,7.76,3.24,27.8112,1.32,0.660287,0.88,0,0,1
14,7.92857,3,20.824,1.19523,0.68595,0.785714,0,0,1
15,9.26667,3.26667,20.2664,1.41264,0.555556,0.866667,0,0,1
41,6.46341,3.46341,27.5991,1.4914,0.537705,0.902439,0,0.0243902,1
79,5.4557,3.60759,29.5038,1.52546,0.415896,0.898734,0,0.0126582,1
181,6.46961,3.88398,58.7022,1.96033,0.437332,0.955801,0,0.0220994,1
175,5.51429,4.11429,44.9201,2.25606,0.304348,0.954286,0.00571429,0.0228571,1
41,6.63415,3.5122,29.1512,1.50806,0.543408,0.95122,0,0.0243902,1
15,8.26667,3.13333,17.0664,1.23108,0.534884,0.8,0,0,1
118,5.74576,3.89831,40.0551,1.66413,0.393443,0.957627,0,0.00847458,1
266,5.33835,4.23684,51.0351,3.14444,0.248776,0.902256,0.0075188,0.0263158,1
117,6.10256,3.93162,43.815,1.99241,0.423033,0.957265,0,0.017094,1
94,5.89362,3.75532,35.5963,1.7846,0.40411,0.925532,0,0,1
17,9.17647,3.58824,27.9584,2.84003,0.629213,0.764706,0,0,1
267,5.04869,4.1236,44.7144,2.38434,0.226332,0.865169,0.00374532,0.0149813,1
4,14.75,2.5,20.9449,1.32288,0.868852,0.5,0,0,1
68,5.76471,3.55882,27.9306,1.51834,0.414449,0.867647,0,0,1
88,5.75,3.71591,33.8013,1.83989,0.41784,0.897727,0,0.0113636,1
24,4.54167,3.875,11.9826,1.71543,0.185185,0.916667,0,0.0416667,1
37,6.54054,3.45946,26.2499,1.35755,0.547101,0.891892,0,0,1
15,9.13333,3.46667,26.6905,1.56489,0.680272,0.933333,0,0,1
14,7,3.07143,17.7523,1.27975,0.610619,0.857143,0.142857,0.142857,1
3,15.3333,2.33333,18.1537,1.37437,0.893617,0.333333,0,0,1
98,5.88776,3.81633,35.1739,1.72228,0.369325,0.857143,0.0102041,0.0204082,1
17,8.47059,3.29412,24.3917,1.50547,0.65625,0.705882,0.0588235,0.0588235,1
17,8.47059,3.29412,24.3917,1.50547,0.65625,0.705882,0.0588235,0.0588235,1
3,11,2.33333,12.7279,1.37437,0.878788,0.666667,0,0,1
61,5.86885,3.39344,25.7844,1.60714,0.450106,0.819672,0,0.0163934,1
941,6.45271,6.11371,135.213,6.04076,0.112279,0.965994,0.0010627,0.010627,1
3,20,2.66667,25.4558,1.59861,0.901639,0.666667,0,0,1
104,6.04808,4.13462,39.7072,2.34134,0.3337,0.903846,0,0,1
51,5.76471,3.35294,24.3742,1.36229,0.474114,0.823529,0,0.0196078,1
9,8.22222,3,17.5991,1.29099,0.736842,0.888889,0,0.111111,1
52,6.51923,3.63462,30.7424,1.68738,0.474178,0.846154,0,0.0384615,1
157,5.29299,3.88535,38.8919,1.99192,0.317914,0.878981,0,0.00636943,1
308,5.2987,4.48052,54.7193,2.83924,0.20202,0.886364,0,0.00649351,1
37,6.86486,3.35135,27.3814,1.4652,0.566102,0.864865,0,0.027027,1
105,5.9619,3.97143,37.1942,1.91713,0.33547,0.857143,0.0190476,0.0380952,1
9,10.7778,3.11111,24.4757,1.40984,0.764706,0.777778,0,0,1
4,11.5,2.5,16.4545,1.32288,0.869565,0.75,0,0,1
58,5.87931,3.41379,26.7924,1.37759,0.463134,0.862069,0,0,1
505,4.93861,4.42772,61.6552,3.72059,0.149111,0.883168,0.00990099,0.0237624,1
7,9.71429,3,17.3182,1.46385,0.72973,0.714286,0,0,1
20,7.65,3.1,22.1456,1.22066,0.627119,0.8,0,0,1
4,12,2.5,16.7481,1.32288,0.857143,0.5,0,0,1
260,5.44615,4.34615,50.5029,3.06773,0.239369,0.865385,0.00769231,0.0153846,1
38,6.5,3.47368,26.3895,1.39051,0.540636,0.842105,0,0.0263158,1
43,6.32558,3.51163,25.74,1.36181,0.478134,0.837209,0,0.0232558,1
43,6.32558,3.44186,25.7571,1.45957,0.489736,0.883721,0,0.0232558,1
510,4.96667,4.62941,59.8067,3.744,0.124635,0.878431,0.00196078,0.0117647,1
59,7.20339,3.64407,39.3656,1.6288,0.558091,0.949153,0,0.0169492,1
16,9,3.3125,26.8538,1.44563,0.694805,0.875,0,0,1
75,5.41333,3.53333,27.0467,1.37437,0.386404,0.826667,0,0.0133333,1
268,5.39925,4.35448,51.6396,3.51188,0.228429,0.910448,0.00746269,0.0223881,1
1,29,1,0,1,1,0,0,0,1
721,5.20111,4.93897,81.016,4.44231,0.117027,0.89043,0.00138696,0.00416089,1
21,6.95238,3.14286,21.9251,1.22613,0.655844,0.904762,0,0,1
149,5.38926,4.87919,38.6217,4.18276,0.109971,0.919463,0.0268456,0.0469799,1
270,5.6037,4.52222,56.8523,2.81225,0.243185,0.925926,0,0.0111111,1
1,29,1,0,1,1,0,0,0,1
80,6.2875,3.925,37.6587,1.76618,0.437398,0.9375,0,0,1
50,5.66,3.24,22.9291,1.22572,0.475,0.84,0,0.02,1
274,5.13869,4.21168,49.6222,2.76429,0.237731,0.890511,0,0.0109489,1
864,5.10532,4.88079,84.6953,4.47068,0.104784,0.873843,0.00231481,0.00810185,1
674,5.10237,4.81602,75.8601,3.849,0.123628,0.893175,0,0.00890208,1
36,6.5,3.38889,25.2779,1.60343,0.542125,0.833333,0,0,1
36,6.66667,3.33333,26.7665,1.43372,0.579926,0.861111,0,0.0277778,1
1,11,1,0,1,1,0,0,0,1
86,5.97674,3.80233,35.2569,1.87282,0.397959,0.883721,0,0,1
44,6.47727,3.56818,29.3594,1.28625,0.5375,0.977273,0,0,1
6,11.6667,2.66667,21.1713,1.24722,0.84507,0.666667,0,0.166667,1
26,7.84615,3.42308,21.4739,1.77965,0.240204,0.807692,0,0,1
60,5.85,3.4,27.6362,1.33167,0.481395,0.9,0,0.0166667,1
63,5.5873,3.38095,26.2271,1.36775,0.466513,0.857143,0,0.015873,1
1,46,1,0,1,1,0,0,0,1
133,5.93985,4.04511,45.0046,1.97109,0.386935,0.969925,0,0.0150376,1
123,6.05691,4.03252,44.4483,2.08921,0.39957,0.95935,0,0.0243902,1
572,6.43357,5.74825,105.357,4.82884,0.153089,0.977273,0.00174825,0.0174825,1
21,6.85714,3.09524,21.0539,1.17127,0.649351,0.809524,0,0,1
1,39,1,0,1,1,0,0,0,1
56,5.89286,3.58929,26.8579,1.57862,0.429234,0.839286,0,0.0178571,1
175,5.68571,4.26857,46.4993,2.45575,0.282943,0.902857,0.00571429,0.0114286,1
1,33,1,0,1,1,0,0,0,1
24,7.04167,3.16667,18.0473,1.37437,0.513158,0.833333,0,0.0416667,1
103,5.36893,3.86408,29.7442,1.94362,0.309724,0.883495,0,0.00970874,1
226,5.15487,4.34956,44.4613,2.44532,0.207317,0.884956,0,0.0176991,1
5,11,2.6,18,1.28062,0.854545,0.8,0,0,1
48,5.70833,3.375,23.254,1.31696,0.463768,0.854167,0,0.0208333,1
114,5.32456,3.51754,33.7445,1.51155,0.39653,0.877193,0,0,1
3,14.3333,2.33333,17.442,1.37437,0.906977,0.666667,0,0,1
1,33,1,0,1,1,0,0,0,1
382,4.36387,3.8534,31.3276,2.08447,0.0477728,0.759162,0.0052356,0.0183246,1
1,46,1,0,1,1,0,0,0,1
2,24,2,22,1.41421,0.958333,0.5,0,0,1
129,5.34109,3.86047,36.1246,1.81827,0.3452,0.891473,0,0.00775194,1
1,11,1,0,1,1,0,0,0,1
76,5.77632,3.69737,29.8887,1.85685,0.4,0.894737,0,0.0131579,1
2,23,2,21,1.41421,0.956522,0.5,0,0,1
219,5.87671,4.48858,56.2922,2.86669,0.285636,0.954338,0,0.00913242,1
274,5.12409,4.18248,46.7917,3.14543,0.226576,0.890511,0.00364964,0.0145985,1
106,6.01887,3.89623,40.694,1.69866,0.416352,0.95283,0,0.0377358,1
70,5.77143,3.61429,27.1873,1.75086,0.393939,0.785714,0,0,1
77,5.96104,3.71429,33.9589,1.7007,0.455373,0.922078,0,0.012987,1
62,6.29032,3.59677,33.1256,1.53937,0.498911,0.951613,0,0,1
92,5.1413,3.45652,27.2814,1.46267,0.392687,0.891304,0,0.0108696,1
147,5.10884,3.95238,33.2073,1.96857,0.273276,0.884354,0,0,1
106,5.5,3.60377,34.3061,1.55818,0.390585,0.877358,0,0,1
245,6.09796,3.82041,63.4369,2.25615,0.447603,0.97551,0,0.0244898,1
144,5.68056,4.00694,42.7612,1.99129,0.340106,0.9375,0,0.00694444,1
142,6.5,4.48592,53.1821,2.39052,0.347685,0.971831,0,0,1
2,21,2.5,19,1.80278,0.906977,0.5,0,0,1
21,6.47619,3.04762,18.2903,1.15372,0.615894,0.857143,0,0,1
74,6.2027,3.55405,33.8151,1.71749,0.466321,0.905405,0,0.027027,1
124,6.07258,4.06452,44.7167,1.99492,0.392632,0.951613,0,0.016129,1
189,5.83598,4.53439,50.4864,2.89135,0.223421,0.925926,0.031746,0.0529101,1
63,5.57143,3.52381,25.4644,1.44043,0.419214,0.761905,0,0,1
48,6.125,3.52083,25.2724,1.56777,0.418886,0.833333,0,0.0208333,1
3,14.3333,2.33333,17.442,1.37437,0.906977,0.666667,0,0,1
63,5.5873,3.49206,25.843,1.48402,0.435268,0.793651,0,0,1
334,5.1497,4.47305,54.5751,2.75836,0.179257,0.892216,0.00299401,0.00598802,1
202,4.84653,3.83663,31.1917,1.99207,0.133553,0.806931,0.0049505,0.029703,1
107,6.51402,4.19626,45.8927,2.17006,0.401584,0.943925,0,0.00934579,1
84,6.07143,3.66667,33.9172,1.95383,0.442724,0.928571,0.0119048,0.0119048,1
126,5.02381,3.77778,30.3293,1.91853,0.305946,0.81746,0,0,1
166,5.60843,4.18675,45.729,2.36594,0.29933,0.951807,0,0.0180723,1
154,4.96104,3.67532,31.2455,1.79423,0.253968,0.87013,0,0.0194805,1
245,4.99184,4.0898,42.4538,2.34305,0.201644,0.865306,0.0408163,0.0489796,1
1,29,1,0,1,1,0,0,0,1
190,5.31579,3.90526,42.6098,1.99248,0.26008,0.894737,0.0157895,0.0421053,1
88,5.67045,3.51136,30.4141,1.63063,0.40407,0.852273,0,0,1
17,8.41176,3.29412,24.406,1.38329,0.658228,0.764706,0,0,1
451,5.16186,4.7694,63.2101,3.72831,0.137328,0.873614,0,0.00221729,1
9,9.33333,2.88889,20.3906,1.24226,0.770115,0.777778,0,0,1
169,6.04142,4.4497,51.6889,2.37694,0.311966,0.940828,0,0.0236686,1
84,6.08333,3.70238,33.9079,1.77133,0.431611,0.928571,0.0119048,0.0238095,1
47,7.17021,3.46809,34.6246,1.76673,0.556675,0.914894,0,0,1
10,9.4,3,20.5874,1.26491,0.691589,0.8,0,0,1
78,6.37179,3.69231,34.7176,1.88318,0.454114,0.910256,0.0128205,0.0384615,1
10,8.1,3.3,18.3,1.34536,0.659091,0.9,0,0.1,1
553,4.71971,4.32188,57.8219,3.18158,0.0976503,0.877034,0.0126582,0.0198915,1
73,5.67123,3.61644,26.0269,1.648,0.379898,0.849315,0,0.0136986,1
79,6.1519,3.59494,35.7644,1.49276,0.484483,0.898734,0,0.0506329,1
7,10.7143,2.85714,21.3456,1.30149,0.815789,0.857143,0,0,1
131,5.50382,3.8626,38.1996,2.0759,0.338883,0.885496,0,0.00763359,1
112,6.35714,4,42.1324,1.9411,0.362584,0.857143,0.0267857,0.0446429,1
7,11.5714,2.85714,23.4451,1.30149,0.829268,0.857143,0,0.142857,1
68,6.61765,3.80882,35.6144,1.87285,0.464158,0.897059,0.0147059,0.0441176,1
41,8.09756,3.78049,38.2487,2.04834,0.558974,0.926829,0,0,1
95,6.08421,3.98947,38.0544,2.1076,0.375,0.884211,0,0,1
44,6.47727,3.52273,27.4056,1.51491,0.501441,0.886364,0,0.0227273,1
126,5.57937,3.79365,34.8004,1.91617,0.295953,0.833333,0.00793651,0.0396825,1
30,6.66667,3.13333,23.2828,1.2037,0.599119,0.733333,0,0,1
30,6.66667,3.13333,23.2828,1.2037,0.599119,0.733333,0,0,1
129,5.91473,3.96124,44.0254,1.91649,0.39979,0.976744,0,0.0232558,1
75,5.97333,3.65333,30.6381,1.93214,0.394612,0.866667,0.0133333,0.0266667,1
87,5.73563,3.71264,32.1946,1.96175,0.378963,0.885057,0.0229885,0.045977,1
133,4.95489,3.69925,31.4367,1.86574,0.323974,0.894737,0,0,1
5,14.4,3,24.8,1.61245,0.837838,0.8,0,0,1
52,6.15385,3.44231,25.3593,1.44666,0.439636,0.730769,0,0,1
47,6.40426,3.42553,24.8918,1.44759,0.461728,0.851064,0.0212766,0.0212766,1
26,6.73077,3.19231,23.2554,1.27156,0.608247,0.884615,0,0.0384615,1
48,6.08333,3.375,22.5026,1.45237,0.451777,0.8125,0,0,1
11,8.45455,3.18182,20.4111,1.36968,0.71134,0.909091,0,0,1
224,5.34375,4.22321,46.5294,3.06247,0.246242,0.888393,0.00892857,0.0223214,1
40,6.875,3.475,29.9651,1.64298,0.55,0.9,0,0,1
6,11.6667,2.66667,21.1713,1.24722,0.84507,0.666667,0,0.166667,1
63,5.74603,3.55556,26.0938,1.53559,0.394892,0.809524,0,0.015873,1
255,5.89804,4.67843,60.683,2.7982,0.256806,0.941176,0,0.0117647,1
44,6.81818,3.45455,29.6244,1.64392,0.492308,0.840909,0,0,1
9,7.77778,2.77778,16.342,1.18113,0.75,0.888889,0,0,1
